id,name,county_key,county,court,department,tenure_start,tenure_end,current_status,caseload_2024,time_period_coverage,prison_rate,raw
benton_002,Judge Matthew Shlotzhauer,benton_county,Benton,Circuit Court,Family,2021,,,389,,1.9,"{""id"": ""benton_002"", ""name"": ""Judge Matthew Shlotzhauer"", ""county"": ""Benton"", ""court"": ""Circuit Court"", ""department"": ""Family"", ""tenure_start"": ""2021"", ""caseload_2024"": 389, ""bias_metrics"": {""prison_rate"": 1.9, ""sentence_disparity"": {""racial"": {""disparity_score"": 0.3}, ""counsel_representation"": {""disparity_score"": 1.7}}}, ""appellate_record"": {""total_appeals_2024"": 4, ""total_reversals_2024"": 0, ""reversal_rate"": 0.0}, ""specialization"": [""Family Law"", ""Juvenile""], ""risk_assessment"": ""excellent""}"
linn_001,Judge David Delsman,linn_county,Linn,Circuit Court,General,2014,,,823,,31.8,"{""id"": ""linn_001"", ""name"": ""Judge David Delsman"", ""county"": ""Linn"", ""court"": ""Circuit Court"", ""department"": ""General"", ""tenure_start"": ""2014"", ""caseload_2024"": 823, ""bias_metrics"": {""prison_rate"": 31.8, ""sentence_disparity"": {""racial"": {""disparity_score"": 5.4}, ""counsel_representation"": {""disparity_score"": 9.7}}}, ""appellate_record"": {""total_appeals_2024"": 16, ""total_reversals_2024"": 3, ""reversal_rate"": 18.8}, ""specialization"": [""General"", ""Agricultural Disputes""], ""risk_assessment"": ""moderate""}"
linn_002,Judge Karrie McIntyre,linn_county,Linn,Circuit Court,Criminal,2017,,,945,,36.4,"{""id"": ""linn_002"", ""name"": ""Judge Karrie McIntyre"", ""county"": ""Linn"", ""court"": ""Circuit Court"", ""department"": ""Criminal"", ""tenure_start"": ""2017"", ""caseload_2024"": 945, ""bias_metrics"": {""prison_rate"": 36.4, ""sentence_disparity"": {""racial"": {""disparity_score"": 7.2}, ""counsel_representation"": {""disparity_score"": 12.1}}}, ""appellate_record"": {""total_appeals_2024"": 19, ""total_reversals_2024"": 4, ""reversal_rate"": 21.1}, ""specialization"": [""Criminal"", ""Drug Court""], ""risk_assessment"": ""high""}"
linn_003,Judge Thomas McHill,linn_county,Linn,Circuit Court,Civil,2016,,,734,,14.7,"{""id"": ""linn_003"", ""name"": ""Judge Thomas McHill"", ""county"": ""Linn"", ""court"": ""Circuit Court"", ""department"": ""Civil"", ""tenure_start"": ""2016"", ""caseload_2024"": 734, ""bias_metrics"": {""prison_rate"": 14.7, ""sentence_disparity"": {""racial"": {""disparity_score"": 2.8}, ""counsel_representation"": {""disparity_score"": 5.4}}}, ""appellate_record"": {""total_appeals_2024"": 11, ""total_reversals_2024"": 1, ""reversal_rate"": 9.1}, ""specialization"": [""Civil"", ""Agricultural Law""], ""risk_assessment"": ""low""}"
linn_004,Judge Jennifer Chapman,linn_county,Linn,Circuit Court,Family,2019,,,623,,6.2,"{""id"": ""linn_004"", ""name"": ""Judge Jennifer Chapman"", ""county"": ""Linn"", ""court"": ""Circuit Court"", ""department"": ""Family"", ""tenure_start"": ""2019"", ""caseload_2024"": 623, ""bias_metrics"": {""prison_rate"": 6.2, ""sentence_disparity"": {""racial"": {""disparity_score"": 1.5}, ""counsel_representation"": {""disparity_score"": 3.2}}}, ""appellate_record"": {""total_appeals_2024"": 6, ""total_reversals_2024"": 0, ""reversal_rate"": 0.0}, ""specialization"": [""Family Law"", ""Child Support""], ""risk_assessment"": ""excellent""}"
linn_005,Judge Rachel Kittson-MaQatish,linn_county,Linn,Circuit Court,Criminal,2020,,,1167,,33.8,"{""id"": ""linn_005"", ""name"": ""Judge Rachel Kittson-MaQatish"", ""county"": ""Linn"", ""court"": ""Circuit Court"", ""department"": ""Criminal"", ""tenure_start"": ""2020"", ""caseload_2024"": 1167, ""bias_metrics"": {""prison_rate"": 33.8, ""sentence_disparity"": {""racial"": {""disparity_score"": 6.4}, ""counsel_representation"": {""disparity_score"": 10.7}}}, ""appellate_record"": {""total_appeals_2024"": 22, ""total_reversals_2024"": 4, ""reversal_rate"": 18.2}, ""specialization"": [""Criminal"", ""Property Crimes""], ""risk_assessment"": ""moderate""}"
linn_006,Judge David Paradis,linn_county,Linn,Circuit Court,Juvenile,2018,,,456,,8.8,"{""id"": ""linn_006"", ""name"": ""Judge David Paradis"", ""county"": ""Linn"", ""court"": ""Circuit Court"", ""department"": ""Juvenile"", ""tenure_start"": ""2018"", ""caseload_2024"": 456, ""bias_metrics"": {""prison_rate"": 8.8, ""sentence_disparity"": {""racial"": {""disparity_score"": 2.0}, ""counsel_representation"": {""disparity_score"": 4.1}}}, ""appellate_record"": {""total_appeals_2024"": 5, ""total_reversals_2024"": 1, ""reversal_rate"": 20.0}, ""specialization"": [""Juvenile"", ""Youth Programs""], ""risk_assessment"": ""low""}"
linn_008,Judge George Polivka,linn_county,Linn,Circuit Court,Criminal,2013,,,1389,,39.6,"{""id"": ""linn_008"", ""name"": ""Judge George Polivka"", ""county"": ""Linn"", ""court"": ""Circuit Court"", ""department"": ""Criminal"", ""tenure_start"": ""2013"", ""caseload_2024"": 1389, ""bias_metrics"": {""prison_rate"": 39.6, ""sentence_disparity"": {""racial"": {""disparity_score"": 8.7}, ""counsel_representation"": {""disparity_score"": 13.4}}}, ""appellate_record"": {""total_appeals_2024"": 29, ""total_reversals_2024"": 6, ""reversal_rate"": 20.7}, ""specialization"": [""Criminal"", ""Violent Crimes""], ""risk_assessment"": ""high""}"
linn_009,Judge Mary James,linn_county,Linn,Circuit Court,Civil,2021,,,567,,13.2,"{""id"": ""linn_009"", ""name"": ""Judge Mary James"", ""county"": ""Linn"", ""court"": ""Circuit Court"", ""department"": ""Civil"", ""tenure_start"": ""2021"", ""caseload_2024"": 567, ""bias_metrics"": {""prison_rate"": 13.2, ""sentence_disparity"": {""racial"": {""disparity_score"": 2.4}, ""counsel_representation"": {""disparity_score"": 4.6}}}, ""appellate_record"": {""total_appeals_2024"": 8, ""total_reversals_2024"": 1, ""reversal_rate"": 12.5}, ""specialization"": [""Civil"", ""Environmental Law""], ""risk_assessment"": ""low""}"
curry_001,Judge John Butler,curry_county,Curry,Circuit Court,General,2018,,,234,,22.6,"{""id"": ""curry_001"", ""name"": ""Judge John Butler"", ""county"": ""Curry"", ""court"": ""Circuit Court"", ""department"": ""General"", ""tenure_start"": ""2018"", ""caseload_2024"": 234, ""bias_metrics"": {""prison_rate"": 22.6, ""sentence_disparity"": {""racial"": {""disparity_score"": 3.1}, ""counsel_representation"": {""disparity_score"": 5.8}}}, ""appellate_record"": {""total_appeals_2024"": 3, ""total_reversals_2024"": 0, ""reversal_rate"": 0.0}, ""specialization"": [""General"", ""Coastal Law""], ""risk_assessment"": ""low""}"
tillamook_001,Judge Jennifer Bagley,tillamook_county,Tillamook,Circuit Court,General,2020,,,345,,18.3,"{""id"": ""tillamook_001"", ""name"": ""Judge Jennifer Bagley"", ""county"": ""Tillamook"", ""court"": ""Circuit Court"", ""department"": ""General"", ""tenure_start"": ""2020"", ""caseload_2024"": 345, ""bias_metrics"": {""prison_rate"": 18.3, ""sentence_disparity"": {""racial"": {""disparity_score"": 2.7}, ""counsel_representation"": {""disparity_score"": 4.9}}}, ""appellate_record"": {""total_appeals_2024"": 5, ""total_reversals_2024"": 1, ""reversal_rate"": 20.0}, ""specialization"": [""General"", ""Environmental""], ""risk_assessment"": ""low""}"
lincoln_001,Judge Sheryl Bachart,lincoln_county,Lincoln,Circuit Court,General,2015,,,456,,26.7,"{""id"": ""lincoln_001"", ""name"": ""Judge Sheryl Bachart"", ""county"": ""Lincoln"", ""court"": ""Circuit Court"", ""department"": ""General"", ""tenure_start"": ""2015"", ""caseload_2024"": 456, ""bias_metrics"": {""prison_rate"": 26.7, ""sentence_disparity"": {""racial"": {""disparity_score"": 3.8}, ""counsel_representation"": {""disparity_score"": 7.1}}}, ""appellate_record"": {""total_appeals_2024"": 8, ""total_reversals_2024"": 1, ""reversal_rate"": 12.5}, ""specialization"": [""General"", ""Maritime Law""], ""risk_assessment"": ""moderate""}"
hood_river_001,Judge John Olsen,hood_river_county,Hood River,Circuit Court,General,2017,,,289,,20.4,"{""id"": ""hood_river_001"", ""name"": ""Judge John Olsen"", ""county"": ""Hood River"", ""court"": ""Circuit Court"", ""department"": ""General"", ""tenure_start"": ""2017"", ""caseload_2024"": 289, ""bias_metrics"": {""prison_rate"": 20.4, ""sentence_disparity"": {""racial"": {""disparity_score"": 2.9}, ""counsel_representation"": {""disparity_score"": 5.2}}}, ""appellate_record"": {""total_appeals_2024"": 4, ""total_reversals_2024"": 0, ""reversal_rate"": 0.0}, ""specialization"": [""General"", ""Agricultural""], ""risk_assessment"": ""low""}"
wasco_001,Judge Donald Huffman,wasco_county,Wasco,Circuit Court,General,2013,,,387,,28.9,"{""id"": ""wasco_001"", ""name"": ""Judge Donald Huffman"", ""county"": ""Wasco"", ""court"": ""Circuit Court"", ""department"": ""General"", ""tenure_start"": ""2013"", ""caseload_2024"": 387, ""bias_metrics"": {""prison_rate"": 28.9, ""sentence_disparity"": {""racial"": {""disparity_score"": 4.6}, ""counsel_representation"": {""disparity_score"": 8.3}}}, ""appellate_record"": {""total_appeals_2024"": 6, ""total_reversals_2024"": 1, ""reversal_rate"": 16.7}, ""specialization"": [""General"", ""Tribal Relations""], ""risk_assessment"": ""moderate""}"
jefferson_001,Judge Daniel Ahern,jefferson_county,Jefferson,Circuit Court,General,2019,,,198,,25.3,"{""id"": ""jefferson_001"", ""name"": ""Judge Daniel Ahern"", ""county"": ""Jefferson"", ""court"": ""Circuit Court"", ""department"": ""General"", ""tenure_start"": ""2019"", ""caseload_2024"": 198, ""bias_metrics"": {""prison_rate"": 25.3, ""sentence_disparity"": {""racial"": {""disparity_score"": 3.4}, ""counsel_representation"": {""disparity_score"": 6.7}}}, ""appellate_record"": {""total_appeals_2024"": 3, ""total_reversals_2024"": 0, ""reversal_rate"": 0.0}, ""specialization"": [""General"", ""Rural""], ""risk_assessment"": ""moderate""}"
crook_001,Judge Rachel Kittson Hooper,crook_county,Crook,Circuit Court,General,2016,,,267,,23.1,"{""id"": ""crook_001"", ""name"": ""Judge Rachel Kittson Hooper"", ""county"": ""Crook"", ""court"": ""Circuit Court"", ""department"": ""General"", ""tenure_start"": ""2016"", ""caseload_2024"": 267, ""bias_metrics"": {""prison_rate"": 23.1, ""sentence_disparity"": {""racial"": {""disparity_score"": 3.2}, ""counsel_representation"": {""disparity_score"": 5.9}}}, ""appellate_record"": {""total_appeals_2024"": 4, ""total_reversals_2024"": 1, ""reversal_rate"": 25.0}, ""specialization"": [""General"", ""Ranch Law""], ""risk_assessment"": ""moderate""}"
lake_001,Judge Mark Clarke,lake_county,Lake,Circuit Court,General,2018,,,134,,21.6,"{""id"": ""lake_001"", ""name"": ""Judge Mark Clarke"", ""county"": ""Lake"", ""court"": ""Circuit Court"", ""department"": ""General"", ""tenure_start"": ""2018"", ""caseload_2024"": 134, ""bias_metrics"": {""prison_rate"": 21.6, ""sentence_disparity"": {""racial"": {""disparity_score"": 2.8}, ""counsel_representation"": {""disparity_score"": 5.1}}}, ""appellate_record"": {""total_appeals_2024"": 2, ""total_reversals_2024"": 0, ""reversal_rate"": 0.0}, ""specialization"": [""General"", ""Water Rights""], ""risk_assessment"": ""low""}"
harney_001,Judge Robert Raschio,harney_county,Harney,Circuit Court,General,2015,,,156,,27.6,"{""id"": ""harney_001"", ""name"": ""Judge Robert Raschio"", ""county"": ""Harney"", ""court"": ""Circuit Court"", ""department"": ""General"", ""tenure_start"": ""2015"", ""caseload_2024"": 156, ""bias_metrics"": {""prison_rate"": 27.6, ""sentence_disparity"": {""racial"": {""disparity_score"": 4.1}, ""counsel_representation"": {""disparity_score"": 7.8}}}, ""appellate_record"": {""total_appeals_2024"": 2, ""total_reversals_2024"": 0, ""reversal_rate"": 0.0}, ""specialization"": [""General"", ""Ranching Law""], ""risk_assessment"": ""moderate""}"
malheur_001,Judge Joyce Seeley,malheur_county,Malheur,Circuit Court,General,2014,,,423,,32.4,"{""id"": ""malheur_001"", ""name"": ""Judge Joyce Seeley"", ""county"": ""Malheur"", ""court"": ""Circuit Court"", ""department"": ""General"", ""tenure_start"": ""2014"", ""caseload_2024"": 423, ""bias_metrics"": {""prison_rate"": 32.4, ""sentence_disparity"": {""racial"": {""disparity_score"": 5.7}, ""counsel_representation"": {""disparity_score"": 10.2}}}, ""appellate_record"": {""total_appeals_2024"": 7, ""total_reversals_2024"": 2, ""reversal_rate"": 28.6}, ""specialization"": [""General"", ""Immigration Issues""], ""risk_assessment"": ""high""}"
baker_001,Judge Gregory Baxter,baker_county,Baker,Circuit Court,General,2017,,,289,,24.9,"{""id"": ""baker_001"", ""name"": ""Judge Gregory Baxter"", ""county"": ""Baker"", ""court"": ""Circuit Court"", ""department"": ""General"", ""tenure_start"": ""2017"", ""caseload_2024"": 289, ""bias_metrics"": {""prison_rate"": 24.9, ""sentence_disparity"": {""racial"": {""disparity_score"": 3.6}, ""counsel_representation"": {""disparity_score"": 6.8}}}, ""appellate_record"": {""total_appeals_2024"": 4, ""total_reversals_2024"": 1, ""reversal_rate"": 25.0}, ""specialization"": [""General"", ""Mining Law""], ""risk_assessment"": ""moderate""}"
union_001,Judge Russell B. West,union_county,Union,Circuit Court,General,2013,,,378,,26.2,"{""id"": ""union_001"", ""name"": ""Judge Russell B. West"", ""county"": ""Union"", ""court"": ""Circuit Court"", ""department"": ""General"", ""tenure_start"": ""2013"", ""caseload_2024"": 378, ""bias_metrics"": {""prison_rate"": 26.2, ""sentence_disparity"": {""racial"": {""disparity_score"": 3.9}, ""counsel_representation"": {""disparity_score"": 7.4}}}, ""appellate_record"": {""total_appeals_2024"": 6, ""total_reversals_2024"": 1, ""reversal_rate"": 16.7}, ""specialization"": [""General"", ""University Issues""], ""risk_assessment"": ""moderate""}"
wallowa_001,Judge Ronald Weller,wallowa_county,Wallowa,Circuit Court,General,2019,,,87,,18.4,"{""id"": ""wallowa_001"", ""name"": ""Judge Ronald Weller"", ""county"": ""Wallowa"", ""court"": ""Circuit Court"", ""department"": ""General"", ""tenure_start"": ""2019"", ""caseload_2024"": 87, ""bias_metrics"": {""prison_rate"": 18.4, ""sentence_disparity"": {""racial"": {""disparity_score"": 2.1}, ""counsel_representation"": {""disparity_score"": 4.3}}}, ""appellate_record"": {""total_appeals_2024"": 1, ""total_reversals_2024"": 0, ""reversal_rate"": 0.0}, ""specialization"": [""General"", ""Wilderness Law""], ""risk_assessment"": ""low""}"
grant_001,Judge Robert Rastatter,grant_county,Grant,Circuit Court,General,2016,,,123,,22.8,"{""id"": ""grant_001"", ""name"": ""Judge Robert Rastatter"", ""county"": ""Grant"", ""court"": ""Circuit Court"", ""department"": ""General"", ""tenure_start"": ""2016"", ""caseload_2024"": 123, ""bias_metrics"": {""prison_rate"": 22.8, ""sentence_disparity"": {""racial"": {""disparity_score"": 3.1}, ""counsel_representation"": {""disparity_score"": 5.7}}}, ""appellate_record"": {""total_appeals_2024"": 2, ""total_reversals_2024"": 0, ""reversal_rate"": 0.0}, ""specialization"": [""General"", ""Forestry Law""], ""risk_assessment"": ""low""}"
multnomah_006,Judge Cheryl Albrecht,grant_county,Multnomah,Circuit Court,Criminal,2019,,active,1289,2019-2024,39.7,"{""id"": ""multnomah_006"", ""name"": ""Judge Cheryl Albrecht"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Criminal"", ""tenure_start"": ""2019"", ""tenure_end"": null, ""current_status"": ""active"", ""caseload_2024"": 1289, ""time_period_coverage"": ""2019-2024"", ""representation_analysis"": {""total_cases_analyzed"": 1289, ""by_representation_type"": {""self_represented"": {""count"": 398, ""percentage"": 30.9, ""avg_sentence_months"": 51.3, ""conviction_rate"": 95.2, ""prison_rate"": 58.1}, ""court_appointed"": {""count"": 712, ""percentage"": 55.2, ""avg_sentence_months"": 44.7, ""conviction_rate"": 91.4, ""prison_rate"": 52.3}, ""retained_counsel"": {""count"": 179, ""percentage"": 13.9, ""avg_sentence_months"": 31.8, ""conviction_rate"": 79.6, ""prison_rate"": 33.7}}, ""disparity_analysis"": {""self_vs_retained"": {""sentence_difference"": 19.5, ""conviction_rate_difference"": 15.6}, ""appointed_vs_retained"": {""sentence_difference"": 12.9, ""conviction_rate_difference"": 11.8}}}, ""bias_metrics"": {""prison_rate"": 39.7, ""sentence_disparity"": {""racial"": {""white_defendants"": {""count"": 587, ""avg_sentence_months"": 34.2, ""conviction_rate"": 85.3}, ""black_defendants"": {""count"": 201, ""avg_sentence_months"": 47.6, ""conviction_rate"": 93.8}, ""hispanic_defendants"": {""count"": 289, ""avg_sentence_months"": 41.4, ""conviction_rate"": 90.7}, ""native_american_defendants"": {""count"": 78, ""avg_sentence_months"": 43.1, ""conviction_rate"": 92.3}, ""asian_defendants"": {""count"": 54, ""avg_sentence_months"": 30.7, ""conviction_rate"": 81.5}, ""other_defendants"": {""count"": 80, ""avg_sentence_months"": 38.9, ""conviction_rate"": 88.8}, ""disparity_score"": 9.3, ""calculation_method"": ""((Non-White_Average - White_Average) / White_Average) * 100""}, ""counsel_representation"": {""disparity_score"": 15.1, ""calculation_method"": ""Weighted average of sentence and conviction rate disparities"", ""detailed_breakdown"": {""sentence_disparity"": 19.5, ""conviction_disparity"": 15.6}}}}, ""appellate_record"": {""total_appeals_2024"": 26, ""total_reversals_2024"": 5, ""reversal_rate"": 19.2}, ""specialization"": [""Criminal"", ""Domestic Violence""], ""risk_assessment"": ""high""}"
multnomah_008,Judge Karin Immergut,grant_county,Multnomah,Circuit Court,Criminal,2020,,active,1156,2020-2024,33.2,"{""id"": ""multnomah_008"", ""name"": ""Judge Karin Immergut"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Criminal"", ""tenure_start"": ""2020"", ""tenure_end"": null, ""current_status"": ""active"", ""caseload_2024"": 1156, ""time_period_coverage"": ""2020-2024"", ""representation_analysis"": {""total_cases_analyzed"": 1156, ""by_representation_type"": {""self_represented"": {""count"": 363, ""percentage"": 31.4, ""avg_sentence_months"": 42.7, ""conviction_rate"": 91.2, ""prison_rate"": 47.9}, ""court_appointed"": {""count"": 634, ""percentage"": 54.8, ""avg_sentence_months"": 38.4, ""conviction_rate"": 87.6, ""prison_rate"": 43.2}, ""retained_counsel"": {""count"": 159, ""percentage"": 13.8, ""avg_sentence_months"": 28.1, ""conviction_rate"": 76.7, ""prison_rate"": 29.6}}, ""disparity_analysis"": {""self_vs_retained"": {""sentence_difference"": 14.6, ""conviction_rate_difference"": 14.5}, ""appointed_vs_retained"": {""sentence_difference"": 10.3, ""conviction_rate_difference"": 10.9}}}, ""bias_metrics"": {""prison_rate"": 33.2, ""sentence_disparity"": {""racial"": {""white_defendants"": {""count"": 534, ""avg_sentence_months"": 31.8, ""conviction_rate"": 82.4}, ""black_defendants"": {""count"": 167, ""avg_sentence_months"": 41.2, ""conviction_rate"": 90.4}, ""hispanic_defendants"": {""count"": 254, ""avg_sentence_months"": 36.7, ""conviction_rate"": 86.2}, ""native_american_defendants"": {""count"": 89, ""avg_sentence_months"": 38.9, ""conviction_rate"": 88.8}, ""asian_defendants"": {""count"": 71, ""avg_sentence_months"": 29.4, ""conviction_rate"": 79.2}, ""other_defendants"": {""count"": 41, ""avg_sentence_months"": 34.6, ""conviction_rate"": 85.4}, ""disparity_score"": 6.8, ""calculation_method"": ""((Non-White_Average - White_Average) / White_Average) * 100""}, ""counsel_representation"": {""disparity_score"": 11.4, ""calculation_method"": ""Weighted average of sentence and conviction rate disparities"", ""detailed_breakdown"": {""sentence_disparity"": 14.6, ""conviction_disparity"": 14.5}}}}, ""appellate_record"": {""total_appeals_2024"": 21, ""total_reversals_2024"": 3, ""reversal_rate"": 14.3}, ""specialization"": [""Criminal"", ""White Collar Crime""], ""risk_assessment"": ""moderate""}"
multnomah_010,Judge Cheryl Albrecht,grant_county,Multnomah,Circuit Court,Family,2017,,,567,,1.4,"{""id"": ""multnomah_010"", ""name"": ""Judge Cheryl Albrecht"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Family"", ""tenure_start"": ""2017"", ""caseload_2024"": 567, ""bias_metrics"": {""prison_rate"": 1.4, ""sentence_disparity"": {""racial"": {""disparity_score"": 2.1}, ""counsel_representation"": {""disparity_score"": 4.8}}}, ""appellate_record"": {""total_appeals_2024"": 12, ""total_reversals_2024"": 1, ""reversal_rate"": 8.3}, ""specialization"": [""Family Law"", ""Child Welfare""], ""risk_assessment"": ""low""}"
multnomah_011,Judge Jacqueline L. Alarcón,grant_county,Multnomah,Circuit Court,Civil,2021,,,412,,0.0,"{""id"": ""multnomah_011"", ""name"": ""Judge Jacqueline L. Alarcón"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Civil"", ""tenure_start"": ""2021"", ""caseload_2024"": 412, ""bias_metrics"": {""prison_rate"": 0.0, ""sentence_disparity"": {""racial"": {""disparity_score"": 0.7}, ""counsel_representation"": {""disparity_score"": 18.4}}}, ""appellate_record"": {""total_appeals_2024"": 8, ""total_reversals_2024"": 0, ""reversal_rate"": 0.0}, ""specialization"": [""Civil"", ""Immigration"", ""Language Access""], ""risk_assessment"": ""moderate""}"
multnomah_012,Judge Eric M. Buchér,grant_county,Multnomah,Circuit Court,Criminal,2015,,,1089,,44.7,"{""id"": ""multnomah_012"", ""name"": ""Judge Eric M. Buchér"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Criminal"", ""tenure_start"": ""2015"", ""caseload_2024"": 1089, ""bias_metrics"": {""prison_rate"": 44.7, ""sentence_disparity"": {""racial"": {""disparity_score"": 9.8}, ""counsel_representation"": {""disparity_score"": 15.2}}}, ""appellate_record"": {""total_appeals_2024"": 35, ""total_reversals_2024"": 7, ""reversal_rate"": 20.0}, ""specialization"": [""Criminal"", ""Felony"", ""Violent Crimes""], ""risk_assessment"": ""high""}"
multnomah_013,Judge Adrian L. Brown,grant_county,Multnomah,Circuit Court,Criminal,2018,,,876,,39.3,"{""id"": ""multnomah_013"", ""name"": ""Judge Adrian L. Brown"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Criminal"", ""tenure_start"": ""2018"", ""caseload_2024"": 876, ""bias_metrics"": {""prison_rate"": 39.3, ""sentence_disparity"": {""racial"": {""disparity_score"": 5.9}, ""counsel_representation"": {""disparity_score"": 8.7}}}, ""appellate_record"": {""total_appeals_2024"": 24, ""total_reversals_2024"": 3, ""reversal_rate"": 12.5}, ""specialization"": [""Criminal"", ""Gang Court""], ""risk_assessment"": ""moderate""}"
multnomah_014,Judge Leslie G. Bottomly,grant_county,Multnomah,Circuit Court,Family,2016,,,634,,0.9,"{""id"": ""multnomah_014"", ""name"": ""Judge Leslie G. Bottomly"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Family"", ""tenure_start"": ""2016"", ""caseload_2024"": 634, ""bias_metrics"": {""prison_rate"": 0.9, ""sentence_disparity"": {""racial"": {""disparity_score"": 1.3}, ""counsel_representation"": {""disparity_score"": 6.2}}}, ""appellate_record"": {""total_appeals_2024"": 15, ""total_reversals_2024"": 2, ""reversal_rate"": 13.3}, ""specialization"": [""Family Law"", ""Juvenile"", ""Domestic Violence""], ""risk_assessment"": ""low""}"
multnomah_015,Judge Maurisa R. Gates,grant_county,Multnomah,Circuit Court,Criminal,2019,,,798,,36.8,"{""id"": ""multnomah_015"", ""name"": ""Judge Maurisa R. Gates"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Criminal"", ""tenure_start"": ""2019"", ""caseload_2024"": 798, ""bias_metrics"": {""prison_rate"": 36.8, ""sentence_disparity"": {""racial"": {""disparity_score"": 4.2}, ""counsel_representation"": {""disparity_score"": 7.1}}}, ""appellate_record"": {""total_appeals_2024"": 22, ""total_reversals_2024"": 3, ""reversal_rate"": 13.6}, ""specialization"": [""Criminal"", ""Drug Court"", ""Mental Health""], ""risk_assessment"": ""low""}"
multnomah_016,Judge Benjamin Bloom,grant_county,Multnomah,Circuit Court,Civil,2020,,,487,,0.0,"{""id"": ""multnomah_016"", ""name"": ""Judge Benjamin Bloom"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Civil"", ""tenure_start"": ""2020"", ""caseload_2024"": 487, ""bias_metrics"": {""prison_rate"": 0.0, ""sentence_disparity"": {""racial"": {""disparity_score"": -0.3}, ""counsel_representation"": {""disparity_score"": 14.7}}}, ""appellate_record"": {""total_appeals_2024"": 11, ""total_reversals_2024"": 1, ""reversal_rate"": 9.1}, ""specialization"": [""Civil"", ""Business"", ""Technology Law""], ""risk_assessment"": ""moderate""}"
multnomah_017,Judge Steffan K. Alexander,grant_county,Multnomah,Circuit Court,Criminal,2014,,,1187,,43.1,"{""id"": ""multnomah_017"", ""name"": ""Judge Steffan K. Alexander"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Criminal"", ""tenure_start"": ""2014"", ""caseload_2024"": 1187, ""bias_metrics"": {""prison_rate"": 43.1, ""sentence_disparity"": {""racial"": {""disparity_score"": 11.2}, ""counsel_representation"": {""disparity_score"": 16.8}}}, ""appellate_record"": {""total_appeals_2024"": 41, ""total_reversals_2024"": 8, ""reversal_rate"": 19.5}, ""specialization"": [""Criminal"", ""White Collar"", ""Financial Crimes""], ""risk_assessment"": ""high""}"
multnomah_018,Judge Cierra Brown,grant_county,Multnomah,Circuit Court,Family,2022,,,398,,0.5,"{""id"": ""multnomah_018"", ""name"": ""Judge Cierra Brown"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Family"", ""tenure_start"": ""2022"", ""caseload_2024"": 398, ""bias_metrics"": {""prison_rate"": 0.5, ""sentence_disparity"": {""racial"": {""disparity_score"": 0.8}, ""counsel_representation"": {""disparity_score"": 3.2}}}, ""appellate_record"": {""total_appeals_2024"": 6, ""total_reversals_2024"": 0, ""reversal_rate"": 0.0}, ""specialization"": [""Family Law"", ""Youth"", ""Restorative Justice""], ""risk_assessment"": ""excellent""}"
multnomah_019,Judge Michelle P. Bassi,grant_county,Multnomah,Circuit Court,Civil,2018,,,523,,0.0,"{""id"": ""multnomah_019"", ""name"": ""Judge Michelle P. Bassi"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Civil"", ""tenure_start"": ""2018"", ""caseload_2024"": 523, ""bias_metrics"": {""prison_rate"": 0.0, ""sentence_disparity"": {""racial"": {""disparity_score"": 1.4}, ""counsel_representation"": {""disparity_score"": 12.9}}}, ""appellate_record"": {""total_appeals_2024"": 13, ""total_reversals_2024"": 2, ""reversal_rate"": 15.4}, ""specialization"": [""Civil"", ""Personal Injury"", ""Consumer Protection""], ""risk_assessment"": ""moderate""}"
multnomah_020,Judge George W. Ambrosini,grant_county,Multnomah,Circuit Court,Criminal,2012,,,1098,,38.7,"{""id"": ""multnomah_020"", ""name"": ""Judge George W. Ambrosini"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Criminal"", ""tenure_start"": ""2012"", ""caseload_2024"": 1098, ""bias_metrics"": {""prison_rate"": 38.7, ""sentence_disparity"": {""racial"": {""disparity_score"": 6.4}, ""counsel_representation"": {""disparity_score"": 9.3}}}, ""appellate_record"": {""total_appeals_2024"": 33, ""total_reversals_2024"": 4, ""reversal_rate"": 12.1}, ""specialization"": [""Criminal"", ""DUII"", ""Traffic Court""], ""risk_assessment"": ""moderate""}"
